Time (s)	PSI(P = 1.99 nW*um^-2)(a.u.) 000	PSI(P = 5.65 nW*um^-2)(a.u.) 001	PSI(P = 9.05 nW*um^-2)(a.u.) 002	PSI(P = 12.39 nW*um^-2)(a.u.) 003	PSI(P = 15.64 nW*um^-2)(a.u.) 004	PSI(P = 18.78 nW*um^-2)(a.u.) 005	PSI(P = 21.92 nW*um^-2)(a.u.) 006	PSI(P = 24.97 nW*um^-2)(a.u.) 007	PSI(P = 28.01 nW*um^-2)(a.u.) 008
1161.7	55.521810775216174	65.68151050707634	70.74940885780086	74.31326555636322	77.55612701714715	78.59158639179476	77.33564465968999	78.99256436474813	80.43539160336832
1161.75	55.77908671175866	65.41464840172505	70.74244442040158	74.34447599714407	77.56379587988603	78.9052259656964	77.82781335510593	79.24339937265339	80.66327546166303
1161.8	55.67072603074569	65.2651541308758	70.74719078830263	74.42849076689566	77.54492955072736	79.06253557276392	77.73162852695611	78.97612316437316	80.78107645792616
1161.85	55.65146941534835	65.62710360149389	70.58387048032844	74.26504397895513	77.68365454171436	79.16513306618224	77.44614480087628	79.027630182071	80.6178012290997
1161.9	55.808874754714275	65.40938774992995	70.73422683226129	74.28450840557548	77.41602365706915	79.31327646461509	77.44614480087628	78.82219153836866	80.52402621009288
1161.95	55.591441734840785	65.4350329677205	70.5474620333915	74.46418164142315	77.41937093774204	79.00495759538661	77.51496444771738	78.96117704278863	80.54984096817758
1162.0	55.6171359572154	65.24411089391782	70.49781938562086	74.06564888226114	77.39746304032901	79.16057852849927	77.37809269512807	78.88710575368565	80.379221239925
1162.05	55.429352590127316	65.5214681255378	70.74133336417708	74.3079820403225	77.53212239717807	79.04230902109819	77.72738364874547	79.1746239868745	80.42149431437696
1162.1	55.66659785092006	65.35186478835872	70.70544220755994	74.14786009448025	77.72150022093052	79.0551894073594	77.82866770311585	79.11770458350094	80.73251377938158
1162.15	55.649317530037706	65.69806730034549	70.77425088330638	74.08302074354714	77.26713457967736	78.90500894835019	77.41626104765994	78.93450347040245	80.47803570417943
1162.2	55.5477158543982	65.45373180887374	70.94888167668263	74.40463490155797	77.69667744530507	78.97857094235238	77.54259804281905	78.95999149280212	80.57479832490723
1162.25	55.59804684150104	65.21496325228767	70.7214379207668	74.23667942254771	77.41594058519117	79.05662848024748	77.57436182778827	78.89720784036241	80.55048181585464
1162.3	55.70397020605965	65.39107291228369	70.88304561437832	74.52568961047375	77.3755423580817	78.78669230818758	77.57436182778827	78.92093864137348	80.72292655898724
1162.35	55.648069392136144	65.7038619697224	70.9825918903988	74.20775311608794	77.50928783673847	78.45892209793321	77.47616148304135	79.12856150973289	80.5042420869846
1162.4	55.67809956392243	65.53062496599017	70.89586519018408	74.04380031830397	77.31646591003665	78.8054224864757	77.47616148304135	79.0340100341181	80.5451939299799
1162.45	55.3348415012026	65.68533839571475	70.65670836878485	74.4101828912173	77.52094292936755	79.28201730352475	77.64327406955202	79.04997895595906	80.56337160518139
1162.5	55.588588079879884	65.11555308160372	70.98592908398783	74.00491162009402	77.65944524861466	78.80503349830057	77.56380070263882	78.95583630662773	80.56714367688832
1162.55	55.87025343070404	65.25869437490427	70.70833493597577	74.25260849365458	77.52552788185339	78.84675025702765	77.50438857271989	78.7003789322693	80.69845758963004
1162.6	55.55138378032017	65.22971457403895	70.74129451259323	74.01388958422993	77.50084743026271	78.92645380611911	77.48146043384634	78.90041769378355	80.5549820383104
1162.65	55.39485778945296	65.32933215073612	70.82611991130229	74.3456620263775	77.72643634538746	78.97890795582555	77.57324018275285	79.16406306108932	80.66349328482151
1162.7	55.6890967166555	65.45582702194896	70.81729172655119	74.07953880882913	77.70717994809249	78.73875383403876	77.54850963183655	78.92376137249353	80.63366559840878
1162.75	55.58190103368463	65.67753995085151	71.18179255687421	74.16905120875802	77.36583403750869	78.86536022678173	77.91319599229006	79.10756031704787	80.79273539406246
1162.8	55.79312338858533	65.30523708908495	70.80638904668398	74.45836241112642	77.3692221675414	78.75784209894877	77.43259303053736	78.90681265803512	80.6088556588798
1162.85	55.39983876857718	65.21820314373116	70.81308770669813	74.2093688866324	77.41387155527812	79.02093826503781	77.36329635290618	79.2882635366954	80.59622741715849
1162.9	55.44198804468033	65.45211772882213	70.7454130044214	74.11220315612927	77.38083906602469	78.89237673511657	77.54086078279738	79.09057603620566	80.45945203192765
1162.95	55.50788091434527	65.43915428560098	70.66081281286262	74.08731175449303	77.69616385708164	78.77085657120564	77.75054279855607	79.26485103570022	80.34100236930267
1163.0	55.62523025919536	65.41394291352749	70.72184607533083	73.81981698861595	77.20968341655112	78.98900609045221	77.35810272532296	78.81648826934547	80.43066815064932
1163.05	55.59290841332036	65.48414724619566	70.93074820069874	74.02465280478707	77.20832568203464	79.16465787042856	77.42560381869357	78.63932872325384	80.60538399053678
1163.1	56.0291640928001	65.54716304694034	70.65553110740369	74.14420415097732	77.56253300665166	79.01181399509426	77.4150442262165	79.10209744533364	80.2419090864717
1163.15	55.73692023351474	65.2723601906922	70.75724589500774	74.35598409266326	77.61955757797783	79.07017055815386	77.8457810493758	78.85845571793875	80.34828774375976
1163.2	55.743201986497766	65.29260505537258	70.8247367003655	74.08184943296182	77.36916227704738	79.28541916471556	77.66560457565518	79.20243064512954	80.64210183811069
1163.25	55.75439301613593	65.3310878226384	70.87372159651699	74.32959003469533	77.41032684025946	79.0693703258642	77.74046640154215	78.97736133194985	80.47625253643538
1163.3	55.70366162279585	65.68979697822604	70.55638367284566	74.32959003469533	77.38757484544927	78.90886172411065	77.0672924391155	79.1358983206574	80.54407078796031
1163.351	55.538568513711475	65.42974366370629	70.98016117323793	73.90996993523021	77.306170997809	78.82169455762677	77.51676671368732	79.09674193305231	80.51126073899984
1163.4	55.489175690812026	65.51042325053017	70.61975150688856	73.98808414795249	77.44319854339496	79.06450036763059	77.47263466041072	78.81995024911004	80.62218259313482
1163.45	55.57400647312004	65.7051766022647	70.97928304025781	74.2988993118959	77.433508449259	78.54794641712789	77.3381075978758	78.9239592621099	80.61298220494923
1163.5	55.515508489992385	65.45096858411931	70.50668549144169	74.17875526929787	77.24797863919112	78.66798123452209	77.82437222360831	79.21605117533348	80.53879738175681
1163.55	55.419987547758026	65.47382112251168	70.66609842880115	74.23787336608922	77.3054785172217	79.21213480379926	77.26194306687691	78.94429537441525	80.69857084420543
1163.6	55.55532808665	65.42604773034238	70.76131639154424	74.1953677515605	77.43419750145878	79.36834404870824	77.44499282089252	79.20102661935465	80.65148893034232
1163.65	55.504627537663616	65.50877602496536	71.0241956515232	74.15728559439553	77.49342191572667	78.86022762909319	77.44853944590025	79.13125102550136	80.51012165456576
1163.7	55.63746113249672	65.21784804520323	70.86707453510216	74.10812588773044	77.44048064846818	79.2432857441376	77.36041315561378	78.9644880594129	80.80511511796155
1163.75	55.34969784652828	65.29885127122313	70.68665351197376	74.03675887263321	77.78627578833814	79.16655397838889	77.29048119512645	78.9644880594129	80.90032024847564
1163.8	55.58032561157458	65.27831811109952	70.99476389343569	74.27218446013454	77.46393022471297	79.04295873266933	77.29048119512645	78.88852525421115	80.57064986376153
1163.85	55.745042608579986	65.25224362126099	70.89356045196963	73.9939594722401	77.41365696095347	79.26712776561517	77.45561219259184	78.88581486292483	80.29592825632741
1163.9	55.54358800846082	65.47987180075621	70.56159630571385	74.35572621956972	77.36634619039079	78.87134185420841	77.31630395946542	79.15003624669207	80.56691444387012
1163.95	55.41964529735182	65.42704563857325	70.71836058451326	73.99877202006402	77.70059840526088	78.8775815264335	77.63332621469797	79.24338294757048	80.23517635457316
1164.0	55.4367786768052	65.29686326486468	70.82864400148624	74.19361940232912	77.21305013592965	78.89644266322001	77.69382013178878	78.93672555988074	80.0982100657668
1164.05	55.48721434502818	65.33520845436236	70.75480928638542	74.06198030423305	77.53139501986048	78.91249513977785	77.51204010001337	79.03610038790153	80.31889365245722
1164.1	55.63224550299982	65.35063493537729	70.95360735624826	73.81980446571819	77.53479408704365	78.90544178649375	77.73236401861324	79.21764789281318	80.70527798115491
1164.15	55.622535694800206	65.59815994233729	70.88641073882381	74.12678411899873	77.52318289916639	79.02126829387508	77.30259974523582	79.15683217744713	80.54369842956115
1164.2	55.481759311242485	65.5133555207269	70.65437058846909	74.02473860349771	77.40810349776743	79.14179934206592	77.62090160808695	78.73844281881735	80.24747399516461
1164.25	55.58268758134265	65.53341285526326	70.57976870879727	74.22389155741892	77.3916869870472	78.97042492477618	77.98573959753182	78.97525671652434	80.34658064798045
1164.3	55.65526894926615	65.42290852196689	70.72717862138201	74.2394845346503	77.492418201116	79.18753204279456	77.98573959753182	78.99139764411497	80.62122373939751
1164.35	55.46264793254743	65.48400788470987	70.78306938114034	74.24056278506936	77.58834020530965	79.16894936328404	77.60446577432329	79.17574997050684	80.55151459135007
1164.4	55.6453877823573	65.21008896727916	70.41474395675544	74.12747973660422	77.593560617633	79.36291284894125	77.37268232111953	78.93306006289197	80.61832923854774
1164.45	55.536195130149835	65.34897144400004	70.83767421135202	73.95620117777915	77.37590823408675	79.01262095110174	77.88883591612905	79.24773651801765	80.74774714868371
1164.5	55.515508489992385	65.48488160130631	70.5951247804648	74.56576557140727	77.54372021638183	78.76156838995237	77.46851247791862	79.10319508007954	80.22615777857011
1164.55	55.52530013053781	65.56584305429013	70.60509382744281	74.1038656674568	77.52094294393916	79.09396165393741	77.66699532150577	79.08936998491548	80.634871869922
1164.6	55.5978653371615	65.50921841688157	70.72717862138201	74.02134585422304	77.52600350056734	79.00431189176341	77.64036621469482	79.15003624669207	80.3729686056327
1164.65	55.64142408088576	65.27328513219871	70.77366184070057	74.1600904971133	77.25554923873969	78.97142627370202	77.62095932193205	79.0424332944987	80.56452068832988
1164.7	55.533766177408566	65.4640864631778	70.66433322511841	74.28064645608809	77.64727564701784	79.26986151597582	77.37731965278607	78.94917768357882	80.52730863607228
1164.75	55.49285699368114	65.22221542909315	70.57565088729191	74.01736347066998	77.406774669949	78.76463659739427	77.85272996260076	78.89793540712114	80.18955411586735
1164.8	55.59677662891321	65.5656957179723	70.88884119746871	74.12722743915556	77.40053836511463	79.05678584785994	77.85272996260076	79.15949823329807	80.24511736791223
1164.85	55.437616394001246	65.58098326165923	70.70841078831556	74.38379515986519	77.16265950442775	79.21535175740551	77.42261439139943	79.0839412804735	80.35360826699242
1164.9	55.37948841787106	65.35131484127005	70.64968086627177	74.11455369060748	77.18166485629786	78.88315109406264	77.76411617117266	79.10301420647299	80.51145355872126
1164.95	55.32520605460116	65.23910330056461	70.53808317404466	74.37828153502855	77.25213261310473	79.41866628736518	77.83746713261388	79.09283769643088	80.69436047878925
1165.0	55.51114229860234	65.2133300639971	70.71130352298027	74.13269478107948	77.16597706458192	78.96504346361114	77.37203506356606	78.76409836789655	80.59858541907144
1165.05	55.45938282652688	65.82575720273908	70.8924870230534	74.11569967152049	77.47019686769114	78.89579930623653	77.37203506356606	78.72785352094907	80.64330557889538
1165.1	55.33290715838135	65.46451801277055	70.52589680239664	74.25915312254327	77.31638571111797	79.15025319428632	77.4543797747199	79.06732897123975	80.43378083256208
1165.15	55.71776587245528	65.43374220561694	70.92664108321297	73.87135822457874	77.16401014284513	78.83772575738678	77.64749122610851	79.26792748212218	80.83905806573219
1165.2	55.68986158195302	65.50201877502691	70.71186572496597	74.31856271767491	77.35949816020438	79.17395893418244	77.66517688005727	79.11664482525993	80.41104173459999
1165.25	55.41527035177462	65.53416835145444	70.75644408947801	74.37470170812885	77.14552975099319	78.84356058315569	77.66517688005727	78.99872212278004	80.39968597800429
1165.3	55.65473678740557	65.38183922646824	70.90577433446903	74.34136012958339	77.20357552457097	78.5280693699379	77.38449860246268	79.03510049423768	80.39090470993446
1165.35	55.35054868513695	65.56952753368239	70.93942903028547	74.5572702170688	77.2678527289978	79.0509626966129	77.77466205265402	79.29285844157675	80.84634714997163
1165.4	55.584753282603785	65.26888803668572	70.8975534033996	74.36482389461857	77.7831436151102	79.02322410827801	77.67161746050834	79.15037699965397	80.5212854029883
1165.45	55.64500948328367	65.20520448251544	70.83295896894003	74.26943234176997	77.37926703202766	79.09749933179495	77.83236070860961	78.93778526048546	80.76615338807058
1165.5	55.65888379820528	65.28873820890767	70.53880450552455	74.02057650368327	77.56058965685638	79.24999124964503	77.6156523466798	79.31568299519951	80.54746848883691
1165.55	55.60181738077695	65.17925522781022	70.77949114385767	74.16456577098042	77.52762012368932	78.96811832480718	77.83727311124925	79.09769176177913	80.98666872455138
1165.6	55.639987103789984	65.42932018170383	70.79287787850319	74.22034971905164	77.38687323082014	78.79357689653968	77.50320529074516	78.99555840890207	80.76466140870512
1165.65	55.39517900297039	65.58685801169526	70.92937931789652	73.87675424107742	77.22410847867664	78.70148584721775	77.86985484420488	79.07789496312687	80.50376848962183
1165.7	55.61640484856449	65.25121089235094	70.52056157266118	74.37708992800533	77.00138101709287	79.14682786972587	77.55325774754232	78.90431976440605	80.4762330016003
1165.75	55.360451162129806	65.49373980211125	70.76543689473854	74.12017263288742	77.18788406603191	79.22910714314466	77.82385103529087	79.3832587056325	80.49703790264601
1165.8	55.30837985852682	65.37608994876975	70.79407369286628	74.02420701818434	77.40943294680896	79.03283428515459	77.27744756383353	79.13440155042038	80.15877427216644
1165.85	55.28858254391182	65.39259661469264	70.79430235204252	74.19019908099293	77.11690981929331	78.59637011782598	77.66268449569218	78.89109038437324	80.68622247912587
1165.9	55.48263991804817	65.5597250623379	70.64674108970597	74.06358035318155	77.56226071863631	78.81126447189702	77.82182824288172	79.18771175179072	80.82748233100065
1165.95	55.41332055459192	65.40001734818046	70.64965731832228	73.9711194145503	77.2391241485505	79.11147903299832	77.42731627538284	79.4061322462333	80.26815944764655
1166.0	55.61118594879834	65.5009603343216	70.93654827187099	74.23985765254962	77.45465558288225	78.78579892866424	77.4291485235538	78.9055858890877	80.26815944764655
1166.05	55.663873183441936	65.49300156338408	70.86004585638834	74.17553241283754	77.22750409451166	78.92495949153448	77.26294803485526	79.21804730694724	80.33245647748835
1166.1	55.31857823685052	65.34569742643447	70.63676105418715	74.14014116716938	77.33078567818087	79.13460830703104	77.69232432027216	78.76416913715575	80.60151472247712
1166.15	55.79231501510133	65.45551770036644	70.93715076648547	74.14169040636567	77.34858353191427	78.91228644162764	77.40143176725385	78.99605463449896	80.48806736310978
1166.2	55.62198659434969	65.35833202588482	70.86064293284032	74.28880123115687	77.66693209313708	78.89750052499302	77.9897871385406	78.71993488380996	80.49235341954973
1166.25	55.54906972477951	65.23160323817022	70.62620513093862	74.31856271767491	77.20907377239169	78.74844044966721	77.62561714008392	79.12942327477585	80.51528993111837
1166.3	55.85187269823499	65.4751601615378	71.02871044877283	74.06694046023769	77.57077212170469	78.99030899500352	77.62561714008392	79.1667977995109	80.88464046892119
1166.35	55.549004672884266	65.43886385566998	70.781680509037	74.13971113374068	77.53890684012582	78.99993615298388	77.70350300309093	79.09489842870279	80.8298371182666
1166.4	55.63548736871165	65.42135617291319	70.98781588013634	74.25171302632126	77.41909793127044	78.851457582397	77.67563966968059	79.00800284798608	80.11218646475747
1166.45	55.51855814835096	65.7263450582088	70.79063514830993	74.06008662913929	77.50032926342763	79.00644324434712	77.53619749914307	78.81523053816493	80.55664271428118
1166.5	55.417289952800104	65.2459436214356	70.72295631941078	74.01943929473909	77.24939081177062	79.03021651728481	77.70034779306634	79.02654775651928	80.25939401972444
1166.55	55.51593876337814	65.40084994765408	70.71011919137543	74.47862421816606	77.53550809568773	78.81138530264074	77.44142316115823	78.68122367050552	80.50779281038041
1166.6	55.277816271853204	65.32866282922048	70.72364870250183	74.27177022342444	77.2555296410741	78.84777751295452	77.51616669561716	78.69501928456457	80.64422288641639
1166.65	55.44198804468033	65.57976399977305	70.567547371176	74.35117147703905	77.22000181417799	78.60643700420913	77.48968072165482	78.88899519161832	80.42691905772136
1166.7	55.581109622424016	65.40925155275308	70.92085204282618	74.240374214045	77.36968454152657	79.08279362581122	77.43557619962935	78.6315839710543	80.30817944136213
1166.75	55.42776509217214	65.26862867484317	70.73298570279988	73.9750573943409	77.04315935296657	79.20805321609546	77.32272681942123	79.09143827018619	80.09771767292519
1166.8	55.41621625143061	65.40853369902399	70.55059313891633	74.17624539558278	77.35949816020438	79.24183146702016	77.5496808051002	78.49050989789835	80.48307736437687
1166.85	55.65259710161013	65.5388864447017	70.96516687477889	74.16306438437351	77.2965333868547	78.97921251350446	77.56973238324674	78.96826054462608	80.33544909559281
1166.9	55.28549986897188	65.0930765264064	70.78569631181433	74.50225272717171	77.33145595098226	78.85808314418466	77.35570779844925	79.12993791178673	80.44976948192881
1166.95	55.48435400924973	65.17320778822662	70.46988477416913	74.59391534724745	77.3942973012571	79.08449899516894	77.26534721396455	79.109014194241	80.23846632753924
1167.0	55.47584551681739	65.63759520817203	70.639721150996	74.19568507509213	77.59752033386738	78.96013723181474	77.58735825134117	79.24784740883531	80.617572714306
1167.05	55.74753602641515	65.67275568933383	70.80169767049786	74.22443250117044	77.50992097304761	79.28822399538886	77.47671946231021	79.17476066820075	80.57000349489748
1167.1	55.597095682763914	65.48916057644591	70.92480618152814	74.1758466658911	77.55706162745213	79.11334013379772	77.34913491666839	79.04897629659453	80.22015751514095
1167.15	55.9916868275995	65.54792475967852	70.70887546353899	74.09920853894289	77.50770973932505	79.02519475092296	77.62740868751018	79.18026763393574	80.24803178586366
1167.2	55.43469985529392	65.3232148546415	70.82796129101526	74.24892634392492	77.13061827021748	78.8493091892162	77.0285164958415	79.31587093346359	80.40228927465323
1167.25	55.721912880715706	65.57396604009176	70.85620446183965	74.45777904642084	77.24465195120278	78.8008298122924	77.62208228433819	79.19185292916417	80.36366262217128
1167.3	55.44687297981407	65.70865024154853	70.83194916056486	74.51661394433918	77.59696950327006	78.78977875151485	77.89150638223558	78.87306500164127	80.5762182759349
1167.35	55.617632018105915	65.45451877120598	70.6473345274109	74.16713413278994	77.32315745155971	79.14529897646769	77.89150638223558	79.27798945906004	80.37527067964538
1167.4	55.37682397804959	65.44797993182038	70.76282046257087	74.01068623507851	77.36410877333492	79.21528419731955	77.55029663589103	79.23922889199677	80.55078726361401
1167.45	55.39695513035779	65.23121248321907	71.04101806929438	74.13127546075206	77.40243570586296	79.10307035031296	77.4444332325887	78.97190316403594	80.5679167061617
1167.5	55.388926895818656	65.39233005655716	70.65378137260748	74.32527781769011	77.56736223925478	79.35951330343532	77.981005389635	79.24044003339145	80.19630244284308
1167.55	55.68556070552258	65.18071843939497	70.77578088340758	74.32000062316942	77.52470034421711	78.76859416544038	77.5679081369418	78.60496940035618	80.46897720443239
1167.6	55.35195914062322	65.40428272517198	70.71412679087598	74.0100628041313	77.5492836070955	78.94150102878073	77.4838123780829	78.99704395794646	80.22998416762007
1167.65	55.444683827832904	65.28486908512451	70.87360580317942	74.40307734874003	77.41946120387276	79.11543265229345	77.61098844958724	79.42841227998242	80.39138239617662
1167.7	55.48280480749618	65.56415931311759	70.56831981274661	74.30247594201542	77.39071071849392	79.00969518653635	77.62673777755735	79.09831585543147	80.66622412853971
1167.75	55.38362972732071	65.25945779660935	70.47884784905939	74.2581202043061	77.57260773115381	78.98927678364782	77.35267129731287	78.97270556958111	80.38838298201273
1167.8	55.42168473894354	65.80474350898652	70.2996147386223	74.58683531369859	77.3470806018836	79.21587678898682	77.23501927250943	79.04695681594237	80.43499116853177
1167.85	55.1095509969921	65.55099381339082	70.71707737341157	74.29402367682543	77.26717226823746	79.20435491983469	77.58501306334449	79.20203799708368	80.7662643970677
1167.9	55.45148940195644	65.30071345606686	70.68834945412583	73.85712708029183	77.35856018965393	78.77548680850732	77.63512145693036	79.09584997188801	80.11105179918583
1167.95	55.63008806474675	65.2135980686473	70.81444119302274	74.01752894189637	77.34357591573503	78.96616082038048	77.66019635487342	79.08136209532114	80.21907881421242
1168.0	55.37539779043409	65.22869689277874	70.8101701030058	74.29931539526646	77.53148570037202	78.7736747422285	77.50086172061069	79.06669081792904	80.09911438119693
1168.05	56.02087145971439	65.31015809153797	70.78682514158454	74.27790284143083	77.37817695122459	79.21922237196202	77.72034739510684	79.07455085703191	80.0893310284762
1168.1	55.44783485639731	65.57639944752752	70.9615926328849	74.20527669811452	77.22489765282795	79.0415692543514	77.34165866682858	78.91286059030374	80.19760610942706
1168.15	55.80863375126148	65.74973567642233	70.57479641423107	74.15577025038166	77.18209884851215	78.91407621889539	77.8877978293915	79.27924945003063	80.36098185338264
1168.2	55.57892780535162	65.67575412097125	70.97372311556515	74.06377226886401	77.45538858765859	79.13938557272654	77.75054279855607	79.08560434503973	80.33690688121438
1168.25	55.57666729414395	65.44698492917995	70.80486603020003	74.10002137789192	77.32446335202565	79.39839544929518	77.62867189071721	78.87453361084395	80.4360548376949
1168.3	55.53183563565112	65.42589712832878	70.61400754702291	74.10002137789192	77.34014136511473	78.87300944048819	77.62867189071721	79.08343493668825	80.23549473112907
1168.35	55.533347615658634	64.97282511613707	70.82965018354012	74.22726316134346	77.51255134437054	78.91535645284053	77.43325537265797	79.4812586249444	80.26510191438955
1168.4	55.45843432810964	65.50877602496536	70.70588684832748	74.09932896102724	77.26036967725838	78.77657348796379	77.45973282789768	79.27584684195241	80.36622219092808
1168.45	55.397126624921604	65.49889628226813	70.789670793971	74.13197135224571	77.17258824059381	79.12358177314182	77.4390987258764	78.73999143637211	80.20377697857059
1168.5	55.67602341091345	65.62773297900598	70.77431852857366	74.21520459969604	77.45807559171749	78.84587399178479	77.4390987258764	79.0786098002884	80.79652268733533
1168.55	55.60812631963163	65.41123077916966	70.79436798862265	74.22620295106742	77.3625349987715	79.02620468502164	77.47496782194759	78.83793219263069	80.41780662916938
1168.6	55.32435397278759	65.38763539498075	70.58012918280573	74.20349579754266	77.61793701718862	78.92931990888589	77.62329706558978	78.9079425454032	80.25791185833408
1168.65	55.85422582328812	65.36301790524976	70.67720226657568	74.31608496916934	77.37616158169274	78.95169892907943	77.62329706558978	78.94202286708078	80.25791185833408
1168.7	55.31721722808228	65.5597250623379	70.52112344145048	74.1419654789916	77.14815450999922	78.96720709060884	77.38503389915427	78.74779646338584	80.40409224470392
1168.75	55.531377319673915	65.74508543293643	70.58413205982004	74.03680055204921	77.44311057201949	78.9529844553115	77.28225662163591	78.95271017099623	80.5534936366909
1168.8	55.39770800004214	65.70865024154853	70.66431033874765	73.91836103483254	77.49678701227154	78.9355948787942	77.44852232943201	79.0711189169742	80.83629491620803
1168.85	55.5324717181312	65.36383233129261	70.64852391334954	74.29681280279326	77.27400135200887	79.00643596457535	77.62561714008392	79.32680660571047	80.38505930810442
1168.9	55.18024221684109	65.83096145451393	70.6531986169592	74.40479549929007	77.44571850373138	79.08874460655444	77.59802924721485	78.8714952325677	80.41573148200807
1168.95	55.67884211828087	65.81644713581359	70.76743208366314	74.15434233130999	77.7236788809737	78.94767481193358	77.49204140730617	79.0455400342062	80.41312763661982
1169.0	55.6025809794102	65.05989068442551	70.81615072503777	74.23312745936904	77.44850317759884	78.97387776383506	77.89500756238688	79.01408356618484	80.56964823465445
1169.05	55.45781732264451	65.49963597202174	70.98866731359306	73.93330185283095	77.43200123247509	79.04585585929672	77.5602898629979	79.11834968664685	80.48821225970308
1169.1	55.52486044971979	65.60931314068748	71.05947877217822	74.15872877547314	77.49050169197646	78.9760228586813	77.43087622433441	79.27088619235097	80.7031087389865
1169.15	55.55490787660071	65.58880076408249	70.70476599935897	74.23366556410902	77.57332157847082	79.37383652525988	77.70507228247615	79.12860238053938	80.65469918191377
1169.2	55.44065679637913	65.38638012974033	70.66081732737129	74.21218112667955	77.49500554519004	79.03506154264609	77.49968947760324	79.24347930151808	80.58668666236817
1169.25	55.57775838400653	65.00240764327519	71.1977216613771	74.21662683919676	77.27740338906013	78.90115855090156	77.595049413752	79.05692837751636	80.43751503730931
1169.3	55.763328397421546	65.35105506457846	70.83067041239731	74.39734351458372	77.63360433972976	79.09139417714103	77.595049413752	78.99144921895997	80.43024219378094
1169.35	55.301808122958995	65.32134027921629	70.85186761633449	74.14070335547767	77.36118220724265	79.1256939574095	77.5679081369418	78.83154462492433	80.19326090169311
1169.4	55.557077429109306	65.5873946021713	71.07387941147383	73.84762085726544	77.41037551950947	78.74208016290333	77.6787567975343	78.77306906791223	80.4109394480043
1169.45	55.62810050623611	65.28462028494813	70.78608767491558	74.20577404155853	77.40735047192533	79.29947439312589	77.53969171913066	79.10808778605691	80.74494654947752
1169.5	55.51418911920509	65.13558122813744	70.56133086536799	74.3074257950143	77.49160034928856	79.02620468502164	77.65863897379378	78.80709237219968	80.58744497042373
1169.55	55.32490779378051	65.31404144233487	70.88215047284552	74.36392569487288	77.59179408859166	79.24173615678967	77.42739102607794	79.28288259363298	80.87864634956154
1169.6	55.646112684490944	65.38460756382706	70.44279588999812	74.31636210011328	77.60053920346871	78.72604338321436	77.32978600446536	79.13755204799303	80.71852352838462
1169.65	55.54812518944378	65.26798378608699	70.93331977323501	74.37496892412423	77.6110113417382	78.92976090785456	77.46084876942106	79.22448272647411	80.67321878815417
1169.7	55.55665915757834	65.41821329207191	70.82237016460455	74.23296099327807	77.47824384100018	78.96096597933321	77.65213572036478	79.04010284290311	80.67607027642288
1169.75	55.573426438740896	65.48046321524916	70.8993003418383	74.29453522034325	77.60691142253799	78.84203811736849	77.70145465444487	78.87978142476027	80.61112958051751
1169.8	55.48911901627212	65.31896739758392	70.99791992124082	73.96836295405066	77.73452426904655	78.922652572769	77.81203093365731	78.80699024971118	80.61800900454382
1169.85	55.588697026920435	65.5430252499386	70.7246176715762	74.1720901516887	77.48381336636646	79.242900007527	77.24777050189412	79.084037314554	80.38725993266829
1169.9	55.5761637671453	65.74651952543765	70.6748483298983	74.28259363871837	77.12779942904763	79.23399509858126	77.21207411158467	79.480790342424	80.43576887038948
1169.95	55.52290639013591	65.49300156338408	70.92966519889558	74.2066937121402	77.20934943947952	78.83105800348494	77.66235170388937	78.99923922145489	80.21172836412485
1170.0	55.45101797360413	65.44313863909184	70.83825759657952	73.88432172631934	77.23727695450376	78.98649284952721	77.69312498805097	78.94307391484446	80.2766300218244
1170.05	55.549004672884266	65.4888799066615	70.94745301895291	74.17458860039729	77.36720642207327	79.2272678399118	77.33046640809253	79.19737673056707	80.2766300218244
1170.1	55.69981389011426	65.3125706952188	70.86624633074528	74.10094036724585	77.35157681319868	79.23466132851883	77.21746563713843	79.22046300996827	80.24318478619035
1170.15	55.4412790174254	65.39316114327329	71.03833442281419	74.32909371208001	77.69658334428043	78.99562666938549	77.54143064677046	78.95271017099623	80.2453114755033
1170.2	55.6041746861559	65.26770570744708	70.64794332782886	74.28666209720157	77.58248801620984	79.05790387671239	77.54143064677046	79.10678699630353	80.35960607161276
1170.25	55.44321891161625	65.20960216516221	70.83646342990517	74.3797750128949	77.38158515190516	79.03454693393893	77.73513990723572	78.69223542892504	80.49687441967404
1170.3	55.469990209458516	65.53906260678696	70.87562791809573	74.14379257563415	77.40269939089309	78.83842866799245	77.57618964404371	79.14003556946626	80.77676028985182
1170.35	55.252436632547514	65.5251574869635	70.62279851857137	74.19553276393931	77.30667000004362	78.91212666734262	77.50676200275787	79.06934815526132	80.15933458321757
1170.4	55.72868232154824	65.41821329207191	70.81007476104084	74.12314887986808	77.44842300393984	79.06052294334208	77.78184133873638	78.94114490465107	80.11727610352737
1170.45	55.54751896127783	65.40469996570623	70.8179429856014	74.25747717511469	77.39170973048984	78.86999591498794	77.8189450530482	79.02844320608827	80.11727610352737
1170.5	55.64917531129135	65.27996116259798	70.79308599529672	74.14998078510529	77.61973570526091	78.93451032583224	77.65340008001718	79.12381533587417	80.88707956818172
1170.55	55.457334775114816	65.49682423829695	70.79026119136024	74.16823945785289	77.15576103535834	79.05711197607486	77.66707813366675	78.83744910237145	80.83093712598829
